municipio_id,ibi_urbana_rd_20_2011,year
19036,2012,0.84
19037,2012,0.83
19038,2012,0.6
19039,2012,0.616
19040,2012,0.55
19041,2012,0.5936
19042,2012,0.5824
19043,2012,0.5824
19044,2012,0.7
19045,2012,0.795
19046,2012,0.624
19048,2012,0.5
19049,2012,0.77
19050,2012,0.78
19051,2012,0.638
19052,2012,0.77
19053,2012,0.64
19054,2012,0.416
19055,2012,0.56
19057,2012,0.624
19058,2012,0.5
19059,2012,0.88
19060,2012,0.56
19064,2012,0.5824
19066,2012,0.7384
19067,2012,0.616
19070,2012,0.7
19071,2012,0.56
19073,2012,0.737
19074,2012,0.56
19075,2012,0.58
19076,2012,0.5
19078,2012,0.58
19079,2012,0.616
19080,2012,0.832
19081,2012,1.1
19082,2012,0.77
19086,2012,0.728
19087,2012,0.5
19088,2012,0.6
19089,2012,0.5
19090,2012,0.5
19091,2012,1.1
19092,2012,0.69
19095,2012,0.5
19096,2012,0.5
19097,2012,0.5824
19098,2012,0.6
19099,2012,0.5
19102,2012,0.715
19103,2012,0.416
19104,2012,0.728
19105,2012,0.58
19106,2012,1.04
19107,2012,0.832
19108,2012,0.6
19109,2012,0.616
19110,2012,0.689
19111,2012,0.5824
19112,2012,0.56
19113,2012,0.67
19114,2012,0.624
19115,2012,0.56
19116,2012,0.66
19117,2012,0.77
19118,2012,0.5
19119,2012,0.85
19120,2012,0.6
19121,2012,1
19122,2012,0.58
19123,2012,0.77
19124,2012,0.69
19125,2012,0.52
19126,2012,0.52
19130,2012,0.66
19132,2012,0.4
19133,2012,0.636
19134,2012,0.55
19135,2012,0.66
19136,2012,0.5824
19138,2012,0.935
19139,2012,0.5
19142,2012,0.59
19143,2012,0.624
19145,2012,0.5
19146,2012,0.624
19148,2012,0.65
19150,2012,0.5824
19151,2012,0.65
19152,2012,0.59
19153,2012,0.616
19154,2012,0.56
19155,2012,0.77
19156,2012,0.726
19157,2012,0.56
19159,2012,0.5
19160,2012,0.56
19161,2012,0.56
19162,2012,0.5824
19163,2012,0.5
19165,2012,0.616
19166,2012,0.56
19167,2012,0.56
19168,2012,0.56
19169,2012,0.77
19170,2012,0.5
19171,2012,0.566
19172,2012,0.8
19173,2012,0.638
19174,2012,0.616
19175,2012,0.5
19176,2012,0.56
19177,2012,0.6
19178,2012,0.5
19179,2012,0.728
19181,2012,0.616
19182,2012,0.77
19183,2012,0.58
19184,2012,0.689
19185,2012,0.5
19186,2012,0.616
19187,2012,0.638
19188,2012,0.5
19189,2012,0.66
19190,2012,0.6
19191,2012,0.832
19192,2012,0.624
19193,2012,0.5
19194,2012,0.66
19195,2012,0.5
19196,2012,0.616
19197,2012,0.624
19198,2012,0.6344
19199,2012,0.6
19200,2012,0.416
19201,2012,0.605
19202,2012,0.5824
19203,2012,0.56
19204,2012,0.56
19208,2012,0.55
19209,2012,0.616
19210,2012,0.5
19211,2012,0.582
19212,2012,0.6
19213,2012,0.62
19214,2012,0.5
19215,2012,0.715
19216,2012,0.88
19217,2012,0.6
19218,2012,0.5824
19220,2012,0.616
19221,2012,0.5824
19222,2012,0.5
19223,2012,0.44
19224,2012,0.56
19225,2012,0.5936
19226,2012,0.624
19227,2012,0.5
19228,2012,0.728
19229,2012,0.728
19230,2012,0.56
19231,2012,0.55
19232,2012,0.748
19233,2012,0.728
19234,2012,0.6
19235,2012,0.5
19237,2012,0.55
19238,2012,0.5
19239,2012,0.4
19240,2012,0.624
19241,2012,0.77
19242,2012,0.616
19243,2012,0.5
19244,2012,0.65
19245,2012,0.71
19246,2012,0.5
19247,2012,0.795
19248,2012,0.58
19249,2012,0.85
19250,2012,0.56
19251,2012,0.66
19252,2012,0.55
19254,2012,0.5
19255,2012,0.5824
19256,2012,0.56
19257,2012,0.698
19258,2012,0.4
19259,2012,0.5
19260,2012,0.5824
19261,2012,0.616
19262,2012,0.77
19263,2012,0.85
19264,2012,0.5
19265,2012,0.58
19266,2012,0.8
19267,2012,0.56
19268,2012,0.5
19269,2012,0.4
19270,2012,0.616
19271,2012,0.616
19272,2012,0.66
19274,2012,0.624
19277,2012,0.5
19278,2012,0.5824
19279,2012,0.7
19280,2012,0.4
19281,2012,0.616
19282,2012,0.42
19283,2012,0.5
19284,2012,0.58
19285,2012,0.616
19286,2012,0.69
19287,2012,0.616
19288,2012,0.99
19289,2012,0.416
19290,2012,0.6
19291,2012,0.5
19293,2012,0.55
19294,2012,0.416
19296,2012,0.4
19297,2012,0.5
19298,2012,0.5824
19299,2012,0.56
19300,2012,0.45
19301,2012,0.616
19302,2012,0.77
19303,2012,0.5
19304,2012,0.75
19305,2012,0.52
19306,2012,0.616
19307,2012,0.66
19308,2012,0.56
19309,2012,0.5
19310,2012,0.6
19311,2012,0.6
19314,2012,0.73
19317,2012,0.5
19318,2012,0.67
19319,2012,0.5
19321,2012,0.66
19322,2012,0.5
19323,2012,0.6
19324,2012,0.5
19325,2012,0.6
19326,2012,0.475
19327,2012,0.56
19329,2012,0.7
19330,2012,0.99
19331,2012,0.649
19332,2012,0.616
19333,2012,0.66
19334,2012,0.6
19335,2012,0.42
19901,2012,0.6
21001,2012,0.5
21002,2012,0.92
21003,2012,0.715
21004,2012,0.78
21005,2012,0.803
21006,2012,0.689
21007,2012,0.8056
21008,2012,0.77
21009,2012,0.52
21010,2012,0.85
21011,2012,0.74
21012,2012,0.5
21013,2012,0.935
21014,2012,1.1
21015,2012,0.682
21016,2012,0.66
21017,2012,0.66
21018,2012,0.6552
21019,2012,0.66
21020,2012,0.605
21021,2012,0.935
21022,2012,0.66
21023,2012,0.56
21024,2012,0.52
21025,2012,0.832
21026,2012,0.416
21027,2012,0.66
21028,2012,0.65
21029,2012,0.78
21030,2012,0.901
21031,2012,0.416
21032,2012,0.6
21033,2012,0.468
21034,2012,0.747
21035,2012,0.795
21036,2012,0.5
21037,2012,0.55
21038,2012,0.6552
21039,2012,0.55
21040,2012,0.99
21041,2012,1.166
21042,2012,1.056
21043,2012,0.52
21044,2012,1.056
21045,2012,0.4
21046,2012,0.67
21047,2012,0.7592
21048,2012,0.52
21049,2012,0.95
21050,2012,1.155
21051,2012,0.66
21052,2012,0.935
21053,2012,0.689
21054,2012,0.59
21055,2012,0.814
21056,2012,0.62
21057,2012,0.66
21058,2012,0.66
21059,2012,0.55
21060,2012,0.88
21061,2012,0.8
21062,2012,0.5
21063,2012,0.676
21064,2012,0.72
21065,2012,0.66
21066,2012,0.605
21067,2012,0.624
21068,2012,0.59
21069,2012,0.624
21070,2012,0.77
21071,2012,0.52
21072,2012,0.954
21073,2012,0.5
21074,2012,0.62
21075,2012,0.66
21076,2012,0.61
21077,2012,0.8
21078,2012,0.9568
21079,2012,0.5
22001,2012,0.825
22002,2012,0.85
22003,2012,0.88
22004,2012,1.078
22006,2012,0.6
22007,2012,0.693
22008,2012,0.55
22009,2012,0.55
22011,2012,0.4
22012,2012,0.935
22013,2012,0.55
22014,2012,0.85
22015,2012,0.5
22016,2012,0.825
22017,2012,0.78
22018,2012,0
22019,2012,0.77
22020,2012,0.95
22021,2012,0.7
22022,2012,0.64
22023,2012,0.76
22024,2012,0.742
22025,2012,0.6594
22027,2012,0.693
22028,2012,0.572
22029,2012,0.5
22032,2012,0.79
22035,2012,0.6
22036,2012,0.57
22037,2012,0.66
22039,2012,0.9
22040,2012,1.1
22041,2012,0.77
22042,2012,0.825
22043,2012,0.6
22044,2012,0.646
22045,2012,0.6
22046,2012,0.748
22047,2012,0.5
22048,2012,0.9603
22049,2012,0.5
22050,2012,0.66
22051,2012,0.55
22052,2012,0.594
22053,2012,0.858
22054,2012,0.728
22055,2012,0.73
22057,2012,0.88
22058,2012,0.6
22059,2012,0.7081
22060,2012,0.6897
22061,2012,1.062
22062,2012,0.5
22063,2012,0.99
22064,2012,0.5
22066,2012,0.946
22067,2012,10
22068,2012,0.66
22069,2012,0
22072,2012,0.88
22074,2012,0.65
22075,2012,0.6
22076,2012,0.6
22077,2012,0.5
22078,2012,0.7188
22079,2012,0.605
22080,2012,0.5
22081,2012,0.759
22082,2012,0.814
22083,2012,0.54
22084,2012,0.832
22085,2012,0.5
22086,2012,0.697
22087,2012,0.66
22088,2012,0.748
22089,2012,0.6
22090,2012,0.72
22094,2012,0.55
22095,2012,0.5
22096,2012,0.66
22099,2012,0.792
22102,2012,0.4
22103,2012,0.63
22105,2012,0.77
22106,2012,0.52
22107,2012,0.85
22109,2012,0.94
22110,2012,0.616
22111,2012,0.5
22112,2012,1.06
22113,2012,0.65
22114,2012,0.55
22115,2012,0.5194
22116,2012,0.7225
22117,2012,0.65
22119,2012,0.69
22122,2012,0.5
22124,2012,0.55
22125,2012,0.972
22126,2012,0.55
22127,2012,0.88
22128,2012,0.5
22129,2012,0.66
22130,2012,0.61716
22131,2012,0.78
22133,2012,0.715
22135,2012,0.78
22136,2012,0.9
22137,2012,0.87
22139,2012,0.5
22141,2012,0.66
22142,2012,0.88
22143,2012,0.7
22144,2012,0.66
22149,2012,0.5
22150,2012,0.66
22151,2012,0.66
22155,2012,0.77
22156,2012,0.732
22157,2012,10
22158,2012,1.188
22160,2012,0.85
22162,2012,0.52
22163,2012,0.759
22164,2012,0.5
22165,2012,0.561
22167,2012,0.594
22168,2012,0.6
22170,2012,0.5928
22172,2012,0.5
22173,2012,0.66
22174,2012,1
22175,2012,0.6
22176,2012,0.715
22177,2012,0.5
22178,2012,0.858
22181,2012,0.605
22182,2012,0.66
22184,2012,0.99
22186,2012,0.99
22187,2012,0.55
22188,2012,1.1
22189,2012,0.4
22190,2012,0.7
22193,2012,0.98
22195,2012,0.5
22197,2012,0.6765
22199,2012,0.89
22200,2012,0.935
22201,2012,0.7
22202,2012,0.4334
22203,2012,0.5
22204,2012,0.715
22205,2012,0.935
22206,2012,0.88
22207,2012,0.66
22208,2012,0.4
22209,2012,0.5
22212,2012,0.5
22213,2012,0.69
22214,2012,0.6
22215,2012,0.715
22217,2012,0.66
22218,2012,0.638
22220,2012,0.6
22221,2012,1.1
22222,2012,0.55
22223,2012,0.5
22225,2012,0.83
22226,2012,0.72
22227,2012,0.66
22228,2012,0.5
22229,2012,0.693
22230,2012,0.5
22232,2012,0.682
22233,2012,0.936
22234,2012,0.605
22235,2012,0.605
22236,2012,0.71
22239,2012,0.77
22242,2012,0.5
22243,2012,0.6
22244,2012,0.6
22245,2012,0.605
22246,2012,0.416
22247,2012,0.93
22248,2012,0.55
22249,2012,0.66
22250,2012,0.66
22251,2012,0.715
22252,2012,0.832
22253,2012,0.5
22254,2012,0.6
22901,2012,0.6
22902,2012,0.561
22903,2012,0.726
22904,2012,0.594
22905,2012,0.671
22906,2012,0.83
22907,2012,0.8
22908,2012,0.7
22909,2012,0.99
23001,2012,1
23002,2012,0.488
23003,2012,0.45
23004,2012,0.624
23005,2012,0.59
23006,2012,0.4
23007,2012,0.54
23008,2012,0.6
23009,2012,0.781
23010,2012,0
23011,2012,0.52
23012,2012,0.624
23014,2012,0.56
23015,2012,0.5
23016,2012,0.53
23017,2012,0.4
23018,2012,0.63
23019,2012,0.57
23020,2012,0.66
23021,2012,0.88
23024,2012,0.847
23025,2012,0.7
23026,2012,0.6996
23027,2012,0.6
23028,2012,0.88
23029,2012,0.6
23030,2012,0.78
23031,2012,0.5
23033,2012,0.5
23034,2012,0.604
23035,2012,0.5
23037,2012,0.572
23038,2012,0.55
23039,2012,0.645
23040,2012,0.5
23041,2012,0.6
23042,2012,0.56
23044,2012,0.41
23045,2012,0.742
23046,2012,0.57
23047,2012,0.52
23048,2012,0.624
23049,2012,0.75
23050,2012,0.66
23051,2012,0.6
23052,2012,0.63
23053,2012,0.66
23054,2012,0.55
23055,2012,0.99
23056,2012,0.65
23057,2012,0.6
23058,2012,0.66
23059,2012,0.5
23060,2012,0.77
23061,2012,0.6786
23062,2012,0.55
23063,2012,0.6
23064,2012,0.55
23065,2012,0.55
23066,2012,0.51
23067,2012,0.53
23069,2012,0.51
23070,2012,0.5406
23071,2012,0.5
23072,2012,0.572
23073,2012,0
23074,2012,0.57
23075,2012,0.75
23076,2012,0.616
23077,2012,0.6
23079,2012,0.65
23080,2012,0.685
23081,2012,0.51
23082,2012,0.559
23084,2012,0.5
23085,2012,0.67
23086,2012,0.572
23087,2012,0.6
23088,2012,0.46
23090,2012,0.59
23091,2012,0.55
23092,2012,0.707
23093,2012,0.605
23094,2012,0.689
23095,2012,0.4415
23096,2012,0.63
23097,2012,0.545
23098,2012,0.5
23099,2012,0.41
23101,2012,1.1
23901,2012,0.55
23902,2012,0.7
23903,2012,0.71
23904,2012,0.52
23905,2012,0.4784
24001,2012,0.715
24002,2012,0.55
24003,2012,0.6
24004,2012,0.605
24005,2012,0.6
24006,2012,0.583
24007,2012,0.742
24008,2012,0.814
24009,2012,0.66
24010,2012,0.848
24011,2012,0.6
24012,2012,0.66
24014,2012,0.77
24015,2012,0.416
24016,2012,0.8
24017,2012,0.66
24018,2012,0.6
24019,2012,0.5
24020,2012,0.6
24021,2012,0.7
24022,2012,0.6
24023,2012,0.935
24024,2012,0.55
24025,2012,0.5
24026,2012,0.614
24027,2012,0.561
24028,2012,0.66
24029,2012,0.715
24030,2012,0.636
24031,2012,0.5
24032,2012,0.5
24033,2012,0.72
24034,2012,0.7102
24036,2012,1
24037,2012,0.71
24038,2012,0.636
24039,2012,0.55
24040,2012,0.52
24041,2012,0.6
24042,2012,0.624
24043,2012,0.676
24044,2012,0.935
24046,2012,0.6
24047,2012,0.5
24049,2012,0.5
24050,2012,0.5
24051,2012,0.624
24052,2012,0.77
24053,2012,0.6
24054,2012,0.416
24055,2012,0.5
24056,2012,0.7392
24057,2012,0.55
24058,2012,0.77
24059,2012,0.72
24060,2012,0.59
24061,2012,0.6
24062,2012,0.77
24063,2012,0.416
24064,2012,0.582
24065,2012,0.54
24066,2012,0.66
24067,2012,0.55
24068,2012,0.56
24069,2012,0.5
24070,2012,0.66
24071,2012,0.416
24073,2012,0.55
24074,2012,0.7
24076,2012,0.53
24077,2012,0.5
24078,2012,0.85
24079,2012,0.65
24080,2012,0.5
24081,2012,0.5
24082,2012,0.5
24083,2012,0.825
24084,2012,0.624
24086,2012,0.5
24087,2012,0.52
24088,2012,0.55
24089,2012,0.869
24090,2012,0.42
24091,2012,0.55
24092,2012,0.5
24093,2012,0.5
24094,2012,0.689
24095,2012,0.6
24096,2012,0.5
24097,2012,0.5
24098,2012,0.57
24099,2012,0.62
24100,2012,0.55
24101,2012,0.66
24102,2012,0.55
24103,2012,0.5
24104,2012,0.5
24105,2012,0.77
24106,2012,0.7
24107,2012,0.88
24108,2012,0.5
24109,2012,0.5
24110,2012,1
24112,2012,0.6
24113,2012,0.715
24114,2012,0.7
24115,2012,0.858
24116,2012,0.5
24117,2012,0.55
24118,2012,0.55
24119,2012,0.77
24120,2012,0.65
24121,2012,0.605
24122,2012,0.66
24123,2012,0.5
24124,2012,0.66
24125,2012,0.5
24127,2012,0.58
24129,2012,0.715
24130,2012,0.55
24131,2012,0.4
24132,2012,0.77
24133,2012,0.416
24134,2012,0.65
24136,2012,0.5
24137,2012,0.6
24139,2012,0.55
24141,2012,0.93
24142,2012,0.825
24143,2012,0.624
24144,2012,0.5
24145,2012,0.66
24146,2012,0.55
24148,2012,0.4
24149,2012,0.66
24150,2012,0.605
24151,2012,0.6
24152,2012,0.42
24153,2012,0.506
24154,2012,0.77
24155,2012,0.5
24156,2012,0.5
24157,2012,0.65
24158,2012,0.676
24159,2012,0.5
24160,2012,0.52
24161,2012,0.52
24162,2012,0.55
24163,2012,0.53
24164,2012,0.5
24165,2012,0.624
24166,2012,0.5
24167,2012,0.66
24168,2012,0.66
24169,2012,0.682
24170,2012,0.5
24171,2012,0.935
24172,2012,0.52
24173,2012,0.45
24174,2012,0.605
24175,2012,0.5
24176,2012,0.613
24177,2012,0.6
24178,2012,0.832
24179,2012,0.95
24180,2012,0.55
24181,2012,0.75
24182,2012,0.77
24183,2012,0.77
24184,2012,0.55
24185,2012,0.57
24187,2012,0.572
24188,2012,0.825
24189,2012,0.636
24190,2012,0.5
24191,2012,0.55
24193,2012,0.94
24194,2012,0.884
24196,2012,0.416
24197,2012,0.6
24198,2012,0.728
24199,2012,0.77
24201,2012,0.5
24202,2012,0.72
24203,2012,0.75
24205,2012,0.53
24206,2012,0.55
24207,2012,0.66
24209,2012,0.77
24210,2012,0.605
24211,2012,0.66
24212,2012,0.5
24213,2012,0.5
24214,2012,0.5
24215,2012,0.66
24216,2012,0.5
24217,2012,0.66
24218,2012,0.52
24219,2012,0.624
24221,2012,0.5
24222,2012,0.572
24223,2012,0.66
24224,2012,0.66
24225,2012,0.676
24226,2012,0.5
24227,2012,0.5
24228,2012,0.5
24229,2012,0.5
24230,2012,0.605
24901,2012,0.637
24902,2012,0.5
25001,2012,0.55
25002,2012,0.605
25003,2012,0.76
25004,2012,0.689
25005,2012,0.5
25006,2012,0.99
25007,2012,0.447
25008,2012,0.605
25009,2012,0.77
25010,2012,0.5
25011,2012,0.65
25012,2012,0.71
25013,2012,0.682
25014,2012,0.89
25015,2012,0.88
25016,2012,0.66
25017,2012,0.5
25019,2012,0.6396
25020,2012,0.517
25021,2012,0.737
25022,2012,0.5
25023,2012,0.7117
25024,2012,0.53
25025,2012,0.605
25027,2012,0.5
25029,2012,0.73
25030,2012,0.66
25031,2012,0.56
25032,2012,0.5
25033,2012,0.676
25034,2012,0.445
25035,2012,0.5
25036,2012,0.66
25037,2012,0.605
25038,2012,0.66
25039,2012,0.88
25040,2012,1.23
25041,2012,0.748
25042,2012,0.99
25043,2012,0.53
25044,2012,0.66
25045,2012,0.65
25046,2012,0.6237
25047,2012,1.1
25048,2012,0.54
25049,2012,0.55
25050,2012,0.869
25051,2012,0.99
25052,2012,0.682
25053,2012,0.63
25055,2012,0.68
25056,2012,0.5
25057,2012,0.5
25058,2012,0.63
25059,2012,0.65
25060,2012,0.8
25061,2012,0.6
25062,2012,0.66
25063,2012,0.6
25064,2012,0.5
25067,2012,0.5
25068,2012,0.66
25069,2012,0.55
25070,2012,0.66
25071,2012,0.605
25072,2012,0.68
25073,2012,0.9878
25074,2012,0.605
25075,2012,0.62
25076,2012,0.88
25077,2012,0.5
25078,2012,0.748
25079,2012,1.1
25081,2012,0.825
25082,2012,0.5
25085,2012,0.72
25086,2012,0.66
25087,2012,0.5
25088,2012,0.77
25089,2012,0.8
25092,2012,0.88
25093,2012,0.65747
25094,2012,0.5
25096,2012,0.57
25097,2012,0.66
25098,2012,1
25099,2012,0.638
25100,2012,0.748
25101,2012,0.66
25102,2012,0.715
25103,2012,0.5
25104,2012,0.55
25105,2012,0.77
25109,2012,0.759
25110,2012,0.83
25111,2012,0.616
25112,2012,0.63
25113,2012,0.803
25114,2012,0.76
25115,2012,0.66
25118,2012,0.66
25119,2012,0.781
25120,2012,0.665
25121,2012,0.6
25122,2012,0.594
25123,2012,0.5
25124,2012,0.5
25125,2012,0.88
25126,2012,0.5
25127,2012,0.73
25128,2012,0.55
25129,2012,0.5
25130,2012,0.814
25131,2012,0.53
25132,2012,0.72
25133,2012,0.6656
25134,2012,0.52
25135,2012,0.957
25136,2012,0.5
25137,2012,0.7208
25138,2012,0.825
25139,2012,0.66
25140,2012,0.627
25141,2012,0.77
25142,2012,0.55
25143,2012,0.68
25145,2012,0.605
25146,2012,0.77
25148,2012,0.5
25149,2012,0.7069
25150,2012,0.82
25151,2012,0.5
25152,2012,0.5
25153,2012,0.88
25154,2012,0.528
25155,2012,0.55
25156,2012,0.676
25157,2012,0.55
25158,2012,0.55
25161,2012,0.55
25163,2012,0.66
25164,2012,0.649
25165,2012,0.5
25166,2012,0.5
25167,2012,0.528
25168,2012,0.682
25169,2012,0.83
25170,2012,0.5
25171,2012,0.6
25172,2012,0.642
25173,2012,0.346
25174,2012,0.825
25175,2012,0.5
25176,2012,0.63
25177,2012,0.77
25179,2012,0.66
25180,2012,0.66
25181,2012,1.04
25182,2012,0.924
25183,2012,0.5
25185,2012,0.55
25186,2012,0.5
25189,2012,0.6
25190,2012,0.825
25191,2012,0.77
25192,2012,0.638
25193,2012,0.726
25194,2012,0.69
25196,2012,0.5
25197,2012,0.55
25200,2012,0.7
25201,2012,0.5
25202,2012,0.66
25203,2012,0.756
25204,2012,0.726
25205,2012,0.638
25206,2012,0.55
25207,2012,0.72
25208,2012,0.5
25209,2012,0.5
25210,2012,0.77
25211,2012,0.6
25212,2012,0.616
25215,2012,0.616
25216,2012,0.605
25217,2012,0.58
25218,2012,0.66
25219,2012,0.715
25220,2012,0.715
25221,2012,0.31
25222,2012,0.53
25223,2012,0.748
25224,2012,0.66
25225,2012,0.561
25226,2012,0.935
25227,2012,0.5
25228,2012,0.53
25230,2012,0.616
25231,2012,0.836
25232,2012,0.726
25233,2012,0.416
25234,2012,0.578
25238,2012,0.66
25239,2012,0.55
25240,2012,0.71
25242,2012,0.594
25243,2012,0.649
25244,2012,0.858
25245,2012,0.71
25247,2012,0.3
25248,2012,0.737
25249,2012,0.55
25250,2012,0.561
25251,2012,0.715
25252,2012,0.5
25253,2012,0.66
25254,2012,0.55
25255,2012,0.825
25901,2012,0.3
25902,2012,0.5
25903,2012,0.748
25904,2012,0.77
25905,2012,0.55
25906,2012,0.66
25907,2012,0.517
25908,2012,0.66
25909,2012,0.62
25910,2012,0.55
25911,2012,0.66
25912,2012,0.71
25913,2012,0.71
26001,2012,0.66
26002,2012,0.45
26003,2012,0.42
26004,2012,0.5
26005,2012,0.41
26006,2012,0.45
26007,2012,0.6
26008,2012,0.891
26009,2012,0.583
26010,2012,0.636
26011,2012,0.88
26012,2012,0.66
26013,2012,0.935
26014,2012,0.5
26015,2012,0.5
26016,2012,0.55
26017,2012,0.77
26018,2012,0.8128
26019,2012,0.4
26020,2012,0.66
26021,2012,0.88
26022,2012,0.572
26023,2012,0.671
26024,2012,0.676
26025,2012,0.5
26026,2012,0.4958
26027,2012,0.66
26028,2012,0.616
26029,2012,0.66
26030,2012,0.5
26031,2012,0.93
26032,2012,0.66
26033,2012,0.73
26034,2012,0.5
26035,2012,0.5
26036,2012,0.6
26037,2012,0.5
26038,2012,0.624
26039,2012,0.5
26040,2012,0.715
26041,2012,0.5
26042,2012,0.65
26043,2012,0.4
26044,2012,0.5
26045,2012,0.5
26046,2012,0.66
26047,2012,0.59
26048,2012,0.5
26049,2012,0.7
26050,2012,0.66
26051,2012,0.5
26052,2012,0.55
26053,2012,0.53
26054,2012,0.65
26055,2012,0.55
26056,2012,0.689
26057,2012,0.624
26058,2012,0.88
26059,2012,0.53
26060,2012,0.66
26061,2012,0.539
26062,2012,0.5
26063,2012,0.55
26064,2012,0.825
26065,2012,0.5
26066,2012,0.5
26067,2012,0.66
26068,2012,0.55
26069,2012,0.66
26070,2012,0.624
26071,2012,0.92
26072,2012,0.935
26073,2012,0.55
26074,2012,0.66
26075,2012,0.45
26076,2012,0.75
26077,2012,0.66
26078,2012,0.52
26079,2012,0.636
26080,2012,0.4
26081,2012,0.5
26082,2012,0.5
26083,2012,0.6
26084,2012,0.55
26086,2012,0.6
26087,2012,0.55
26088,2012,0.5
26089,2012,0.583
26091,2012,0.5
26092,2012,0.5
26093,2012,0.66
26094,2012,0.468
26095,2012,0.5
26096,2012,0.6
26098,2012,0.605
26099,2012,0.624
26100,2012,0.52
26101,2012,0.5
26102,2012,0.777
26103,2012,0
26104,2012,0.5
26105,2012,0.869
26106,2012,0
26107,2012,0.5
26108,2012,0
26109,2012,0.636
26110,2012,0.5
26111,2012,0.55
26112,2012,0.624
26113,2012,0.66
26114,2012,0.66
26115,2012,0.5
26117,2012,0.8332
26118,2012,0.825
26119,2012,0.77
26120,2012,0
26121,2012,0.5
26122,2012,0.52
26124,2012,0
26125,2012,0.803
26126,2012,0.55
26127,2012,0.468
26128,2012,0.5
26129,2012,0.624
26130,2012,0.66
26131,2012,0.5
26132,2012,0.5
26134,2012,0.5
26135,2012,0.416
26136,2012,0.88
26138,2012,0.638
26139,2012,0.42
26140,2012,0.5
26141,2012,0.99
26142,2012,0.728
26143,2012,0.55
26144,2012,0.5
26145,2012,0.624
26146,2012,0.616
26147,2012,0.5
26148,2012,1.1
26149,2012,0.5
26150,2012,0.88
26151,2012,0
26152,2012,0.5
26153,2012,0.5
26154,2012,0.5
26155,2012,0.5
26157,2012,0.55
26158,2012,0.75
26160,2012,0.3
26161,2012,0.5
26162,2012,0.4
26163,2012,0.624
26164,2012,0
26165,2012,0.5
26167,2012,0.55
26168,2012,0.5
26169,2012,0.4
26170,2012,0.676
26171,2012,0.5
26172,2012,0.5
26173,2012,0.858
26174,2012,0.5
26175,2012,0
26176,2012,0.66
26177,2012,0.5
26178,2012,0
26179,2012,0.624
26180,2012,0.71
26181,2012,0.5
26183,2012,0.5
27001,2012,0.5
27002,2012,0.616
27003,2012,0.55
27004,2012,0.5
27005,2012,0.88
27006,2012,0.605
27007,2012,0.55
27008,2012,0.55
27009,2012,0.66
27010,2012,0.55
27011,2012,0.416
27012,2012,0.55
27013,2012,0.66
27014,2012,0.517
27015,2012,0.572
27016,2012,0.6
27017,2012,0.5
27018,2012,0.55
27019,2012,0.66
27020,2012,0.5
27021,2012,0.4
27022,2012,0.5
27023,2012,0.55
27024,2012,0.5
27025,2012,0.66
27026,2012,0.55
27027,2012,0.605
27028,2012,0.715
27029,2012,0
27030,2012,0.5
27031,2012,0.5
27032,2012,0.5
27033,2012,0.5
27034,2012,0.5
27035,2012,0.6
27037,2012,0.55
27038,2012,0.616
27039,2012,0.55
27040,2012,0.55
27041,2012,0.572
27042,2012,0.66
27043,2012,0.53
27044,2012,0.5
27045,2012,0.5
27046,2012,0.55
27047,2012,0.825
27048,2012,0.55
27049,2012,0.5
27050,2012,0.55
27051,2012,0.803
27052,2012,0.6
27053,2012,0.671
27054,2012,0.66
27055,2012,0.5
27056,2012,0.52
27057,2012,0.58
27058,2012,0.5
27059,2012,0.66
27060,2012,0.5
27061,2012,0.5
27062,2012,0.5
27063,2012,0.5
27064,2012,0.5
27065,2012,0.55
27066,2012,0.792
27901,2012,0.55
27902,2012,0.42
28001,2012,0
28002,2012,0.572
28003,2012,0.6
28004,2012,0.77
28005,2012,0.5112
28006,2012,0.42
28007,2012,0.483
28008,2012,0.88
28009,2012,0.5
28010,2012,0.416
28011,2012,0.82
28012,2012,0.5936
28013,2012,0.47
28014,2012,0
28015,2012,0.5194
28016,2012,0.51
28017,2012,0.748
28018,2012,0.66
28019,2012,0.517
28020,2012,0.52
28021,2012,0.6996
28022,2012,0.5
28023,2012,0.66
28024,2012,0.53
28025,2012,0.605
28026,2012,0.624
28027,2012,0.69
28028,2012,0.726
28029,2012,0.77
28030,2012,0.62
28031,2012,0.605
28032,2012,0.55
28033,2012,0.5
28034,2012,0.55
28035,2012,0.5
28036,2012,0.43
28037,2012,0.66
28038,2012,0.5
28039,2012,0.5
28040,2012,0.4424
28041,2012,0.66
28042,2012,0.616
28043,2012,0.5
28044,2012,0.8
28045,2012,0.5624
28046,2012,0.5824
28047,2012,0.624
28048,2012,0.4
28049,2012,0.4524
28050,2012,0.498
28051,2012,0.66
28052,2012,0.979
28053,2012,0.594
28054,2012,0.5836
28055,2012,0.4
28056,2012,0.45
28057,2012,0.6
28058,2012,0.54
28059,2012,0.416
28060,2012,0.35
28061,2012,0.6344
28062,2012,0.61
28063,2012,0.51
28064,2012,0.616
28065,2012,0.545
28066,2012,0.465
28067,2012,0.66
28068,2012,0.506
28069,2012,0.53
28070,2012,0.59
28071,2012,0.551
28072,2012,0.795
28073,2012,0.4
28074,2012,0.286
28075,2012,0.66
28076,2012,0.5
28078,2012,0.5
28079,2012,0.60424
28080,2012,0.5355
28082,2012,0.748
28083,2012,0.42
28084,2012,0.5
28085,2012,0.66
28086,2012,0.5
